spotifyID,title,artist,durationMs,songKey,mode,timeSignature,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,tempo,spotifyID,chart date,ranking
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,46,2019-07-12
Better,Khalid,0.552,-10.278,0.112,97.949,47,2019-07-12
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,48,2019-07-12
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,49,2019-07-12
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,50,2019-07-12
Look What God Gave Her,Thomas Rhett,0.85,-3.966,0.883,113.0,51,2019-07-12
Earfquake,"Tyler, The Creator",0.498,-8.866,0.413,79.635,52,2019-07-12
Go Loko,"YG, Tyga & Jon Z",0.67,-5.188,0.142,100.995,53,2019-07-12
Nightmare,Halsey,0.622,-5.075,0.538,146.11,54,2019-07-12
Some Of It,Eric Church,0.736,-7.306,0.824,79.843,55,2019-07-12
Clout,Offset Featuring Cardi B,0.622,-7.384,0.424,140.022,56,2019-07-12
Cool,Jonas Brothers,0.598,-5.487,0.62,78.969,57,2019-07-12
Just Us,DJ Khaled Featuring SZA,0.859,-2.758,0.566,93.132,58,2019-07-12
All To Myself,Dan + Shay,0.781,-4.616,0.565,94.975,59,2019-07-12
Worth It,YK Osiris,0.528,-4.082,0.422,123.936,60,2019-07-12
GIRL,Maren Morris,0.793,-3.95,0.447,143.599,61,2019-07-12
Good As You,Kane Brown,0.516,-6.05,0.769,153.831,62,2019-07-12
Walk Me Home,P!nk,0.453,-6.119,0.432,88.038,64,2019-07-12
Que Pretendes,J Balvin & Bad Bunny,0.791,-4.443,0.939,92.603,65,2019-07-12
Easier,5 Seconds Of Summer,0.428,-5.604,0.618,175.813,66,2019-07-12
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,68,2019-07-12
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,69,2019-07-12
Out The Mud,Lil Baby Featuring Future,0.497,-5.785,0.25,160.051,70,2019-07-12
Homicide,Logic Featuring Eminem,0.759,-5.667,0.77,140.055,71,2019-07-12
Please Me,Cardi B & Bruno Mars,0.57,-6.711,0.65,133.992,72,2019-07-12
Call You Mine,The Chainsmokers & Bebe Rexha,0.844,-3.364,0.283,115.066,74,2019-07-12
Talk You Out Of It,Florida Georgia Line,0.708,-4.791,0.558,119.964,75,2019-07-12
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,76,2019-07-12
Soltera,"Lunay, Daddy Yankee & Bad Bunny",0.783,-4.271,0.8,92.016,77,2019-07-12
When I Grow Up,NF,0.814,-3.985,0.247,109.994,78,2019-07-12
Raised On Country,Chris Young,0.794,-3.224,0.79,148.095,79,2019-07-12
Before I Let Go,Beyonce,0.842,-5.424,0.435,102.968,80,2019-07-12
My Type,Saweetie,0.811,-6.294,0.587,105.038,81,2019-07-12
24/7,Meek Mill Featuring Ella Mai,0.711,-5.355,0.368,86.957,82,2019-07-12
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,84,2019-07-12
La La Land,Bryce Vine Featuring YG,0.473,-5.122,0.416,97.953,85,2019-07-12
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,86,2019-07-12
Eyes On You,Chase Rice,0.652,-6.982,0.476,97.155,88,2019-07-12
Trampoline,SHAED,0.459,-5.782,0.498,126.803,89,2019-07-12
Love Ain't,Eli Young Band,0.851,-4.645,0.727,98.007,91,2019-07-12
MEGATRON,Nicki Minaj,0.641,-3.051,0.771,94.017,92,2019-07-12
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,93,2019-07-12
Wake Up,Travis Scott,0.645,-5.116,0.488,149.07,94,2019-07-12
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,95,2019-07-12
Sanguine Paradise,Lil Uzi Vert,0.603,-6.736,0.207,134.972,96,2019-07-12
Wish Wish,DJ Khaled Featuring Cardi B & 21 Savage,0.666,-5.18,0.853,145.041,97,2019-07-12
Bacc At It Again,"Yella Beezy, Gucci Mane & Quavo",0.623,-5.725,0.856,135.979,98,2019-07-12
Tap,NAV Featuring Meek Mill,0.676,-7.033,0.452,85.018,99,2019-07-12
Ocean Eyes,Billie Eilish,0.363,-7.65,0.169,144.892,100,2019-07-12
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,1,2019-07-19
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,2,2019-07-19
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,3,2019-07-19
Talk,Khalid,0.4,-8.575,0.346,135.984,4,2019-07-19
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,5,2019-07-19
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,6,2019-07-19
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,7,2019-07-19
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,8,2019-07-19
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,9,2019-07-19
Suge,DaBaby,0.662,-6.482,0.844,75.445,10,2019-07-19
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,11,2019-07-19
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,12,2019-07-19
Wow.,Post Malone,0.539,-7.359,0.388,99.96,13,2019-07-19
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,14,2019-07-19
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,15,2019-07-19
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,16,2019-07-19
"Hey Look Ma, I Made It",Panic! At The Disco,0.833,-3.337,0.58,107.936,18,2019-07-19
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,19,2019-07-19
Without Me,Halsey,0.488,-7.05,0.533,136.041,20,2019-07-19
Pop Out,Polo G Featuring Lil Tjay,0.639,-7.119,0.261,168.112,21,2019-07-19
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,22,2019-07-19
Beer Never Broke My Heart,Luke Combs,0.863,-4.483,0.64,77.0,23,2019-07-19
7 Rings,Ariana Grande,0.317,-10.732,0.327,140.048,24,2019-07-19
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,25,2019-07-19
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,27,2019-07-19
Whiskey Glasses,Morgan Wallen,0.68,-4.58,0.707,149.959,28,2019-07-19
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,29,2019-07-19
Act Up,City Girls,0.638,-4.713,0.313,97.075,30,2019-07-19
Never Really Over,Katy Perry,0.882,-4.792,0.385,99.991,31,2019-07-19
Middle Child,J. Cole,0.364,-11.713,0.463,123.984,32,2019-07-19
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,33,2019-07-19
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,34,2019-07-19
Rumor,Lee Brice,0.56,-6.857,0.599,140.975,35,2019-07-19
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,36,2019-07-19
Eastside,"benny blanco, Halsey & Khalid",0.68,-7.648,0.319,89.391,37,2019-07-19
Shotta Flow,NLE Choppa,0.511,-4.768,0.568,120.08,38,2019-07-19
Pure Water,Mustard & Migos,0.559,-5.545,0.137,202.015,39,2019-07-19
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,40,2019-07-19
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,0.787,-6.373,0.607,95.005,41,2019-07-19
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,42,2019-07-19
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,0.864,-2.852,0.685,93.299,43,2019-07-19
Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",0.64,-6.441,0.163,138.672,44,2019-07-19
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,45,2019-07-19
Look Back At It,A Boogie Wit da Hoodie,0.587,-5.075,0.536,96.057,46,2019-07-19
Better,Khalid,0.552,-10.278,0.112,97.949,47,2019-07-19
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,48,2019-07-19
Some Of It,Eric Church,0.736,-7.306,0.824,79.843,49,2019-07-19
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,50,2019-07-19
Rodeo,Lil Nas X & Cardi B,0.679,-5.614,0.657,140.081,51,2019-07-19
ME!,Taylor Swift Featuring Brendon Urie,0.83,-4.105,0.728,182.162,52,2019-07-19
Go Loko,"YG, Tyga & Jon Z",0.67,-5.188,0.142,100.995,53,2019-07-19
Nightmare,Halsey,0.622,-5.075,0.538,146.11,54,2019-07-19
Earfquake,"Tyler, The Creator",0.498,-8.866,0.413,79.635,55,2019-07-19
Just Us,DJ Khaled Featuring SZA,0.859,-2.758,0.566,93.132,56,2019-07-19
All To Myself,Dan + Shay,0.781,-4.616,0.565,94.975,57,2019-07-19
Press,Cardi B,0.525,-5.665,0.243,133.983,58,2019-07-19
GIRL,Maren Morris,0.793,-3.95,0.447,143.599,59,2019-07-19
BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,0.796,-5.35,0.596,92.469,60,2019-07-19
Worth It,YK Osiris,0.528,-4.082,0.422,123.936,61,2019-07-19
Clout,Offset Featuring Cardi B,0.622,-7.384,0.424,140.022,62,2019-07-19
Cool,Jonas Brothers,0.598,-5.487,0.62,78.969,63,2019-07-19
Down Bad,"Dreamville Featuring JID, Bas, J. Cole, EARTHGANG & Young Nudy",0.586,-5.368,0.719,149.804,64,2019-07-19
Look What God Gave Her,Thomas Rhett,0.85,-3.966,0.883,113.0,65,2019-07-19
Easier,5 Seconds Of Summer,0.428,-5.604,0.618,175.813,66,2019-07-19
My Type,Saweetie,0.811,-6.294,0.587,105.038,67,2019-07-19
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,68,2019-07-19
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,69,2019-07-19
Walk Me Home,P!nk,0.453,-6.119,0.432,88.038,70,2019-07-19
Good As You,Kane Brown,0.516,-6.05,0.769,153.831,71,2019-07-19
Call You Mine,The Chainsmokers & Bebe Rexha,0.844,-3.364,0.283,115.066,72,2019-07-19
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,73,2019-07-19
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,74,2019-07-19
Talk You Out Of It,Florida Georgia Line,0.708,-4.791,0.558,119.964,77,2019-07-19
Trampoline,SHAED,0.459,-5.782,0.498,126.803,78,2019-07-19
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,79,2019-07-19
Raised On Country,Chris Young,0.794,-3.224,0.79,148.095,80,2019-07-19
La La Land,Bryce Vine Featuring YG,0.473,-5.122,0.416,97.953,81,2019-07-19
Soltera,"Lunay, Daddy Yankee & Bad Bunny",0.783,-4.271,0.8,92.016,82,2019-07-19
24/7,Meek Mill Featuring Ella Mai,0.711,-5.355,0.368,86.957,83,2019-07-19
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,84,2019-07-19
Out The Mud,Lil Baby Featuring Future,0.497,-5.785,0.25,160.051,85,2019-07-19
Before I Let Go,Beyonce,0.842,-5.424,0.435,102.968,87,2019-07-19
Love Ain't,Eli Young Band,0.851,-4.645,0.727,98.007,88,2019-07-19
Sanguine Paradise,Lil Uzi Vert,0.603,-6.736,0.207,134.972,89,2019-07-19
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,91,2019-07-19
Wake Up,Travis Scott,0.645,-5.116,0.488,149.07,93,2019-07-19
Que Pretendes,J Balvin & Bad Bunny,0.791,-4.443,0.939,92.603,94,2019-07-19
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",0.789,-3.819,0.583,91.979,95,2019-07-19
Tap,NAV Featuring Meek Mill,0.676,-7.033,0.452,85.018,96,2019-07-19
MEGATRON,Nicki Minaj,0.641,-3.051,0.771,94.017,97,2019-07-19
I Don't Know About You,Chris Lane,0.81,-5.733,0.712,144.011,98,2019-07-19
Ocean Eyes,Billie Eilish,0.363,-7.65,0.169,144.892,99,2019-07-19
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,100,2019-07-19
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,1,2019-07-26
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,2,2019-07-26
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,3,2019-07-26
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,4,2019-07-26
Talk,Khalid,0.4,-8.575,0.346,135.984,5,2019-07-26
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,6,2019-07-26
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,7,2019-07-26
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,8,2019-07-26
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,9,2019-07-26
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,10,2019-07-26
Suge,DaBaby,0.662,-6.482,0.844,75.445,11,2019-07-26
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,12,2019-07-26
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,13,2019-07-26
Wow.,Post Malone,0.539,-7.359,0.388,99.96,14,2019-07-26
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,15,2019-07-26
"Hey Look Ma, I Made It",Panic! At The Disco,0.833,-3.337,0.58,107.936,16,2019-07-26
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,17,2019-07-26
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,18,2019-07-26
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,19,2019-07-26
Without Me,Halsey,0.488,-7.05,0.533,136.041,21,2019-07-26
Pop Out,Polo G Featuring Lil Tjay,0.639,-7.119,0.261,168.112,22,2019-07-26
Beer Never Broke My Heart,Luke Combs,0.863,-4.483,0.64,77.0,24,2019-07-26
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,0.787,-6.373,0.607,95.005,25,2019-07-26
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,26,2019-07-26
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,27,2019-07-26
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,28,2019-07-26
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,29,2019-07-26
7 Rings,Ariana Grande,0.317,-10.732,0.327,140.048,30,2019-07-26
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,31,2019-07-26
Never Really Over,Katy Perry,0.882,-4.792,0.385,99.991,32,2019-07-26
Whiskey Glasses,Morgan Wallen,0.68,-4.58,0.707,149.959,33,2019-07-26
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,34,2019-07-26
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,35,2019-07-26
Shotta Flow,NLE Choppa,0.511,-4.768,0.568,120.08,36,2019-07-26
Antisocial,Ed Sheeran & Travis Scott,0.823,-5.313,0.91,151.956,37,2019-07-26
Act Up,City Girls,0.638,-4.713,0.313,97.075,38,2019-07-26
Rumor,Lee Brice,0.56,-6.857,0.599,140.975,39,2019-07-26
Middle Child,J. Cole,0.364,-11.713,0.463,123.984,40,2019-07-26
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,41,2019-07-26
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,42,2019-07-26
Some Of It,Eric Church,0.736,-7.306,0.824,79.843,43,2019-07-26
Better,Khalid,0.552,-10.278,0.112,97.949,44,2019-07-26
Pure Water,Mustard & Migos,0.559,-5.545,0.137,202.015,45,2019-07-26
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,0.864,-2.852,0.685,93.299,46,2019-07-26
My Type,Saweetie,0.811,-6.294,0.587,105.038,47,2019-07-26
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,48,2019-07-26
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,49,2019-07-26
Clout,Offset Featuring Cardi B,0.622,-7.384,0.424,140.022,50,2019-07-26
All To Myself,Dan + Shay,0.781,-4.616,0.565,94.975,51,2019-07-26
GIRL,Maren Morris,0.793,-3.95,0.447,143.599,52,2019-07-26
South Of The Border,Ed Sheeran Featuring Camila Cabello & Cardi B,0.621,-6.376,0.668,97.986,53,2019-07-26
Go Loko,"YG, Tyga & Jon Z",0.67,-5.188,0.142,100.995,54,2019-07-26
ME!,Taylor Swift Featuring Brendon Urie,0.83,-4.105,0.728,182.162,55,2019-07-26
Just Us,DJ Khaled Featuring SZA,0.859,-2.758,0.566,93.132,56,2019-07-26
Remember The Name,Ed Sheeran Featuring Eminem & 50 Cent,0.666,-6.923,0.726,91.046,57,2019-07-26
Worth It,YK Osiris,0.528,-4.082,0.422,123.936,58,2019-07-26
Nightmare,Halsey,0.622,-5.075,0.538,146.11,59,2019-07-26
Rodeo,Lil Nas X & Cardi B,0.679,-5.614,0.657,140.081,60,2019-07-26
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,61,2019-07-26
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,62,2019-07-26
Easier,5 Seconds Of Summer,0.428,-5.604,0.618,175.813,63,2019-07-26
Press,Cardi B,0.525,-5.665,0.243,133.983,64,2019-07-26
Earfquake,"Tyler, The Creator",0.498,-8.866,0.413,79.635,65,2019-07-26
Under The Sun,"Dreamville Featuring J. Cole, Lute & DaBaby",0.64,-6.441,0.163,138.672,66,2019-07-26
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,67,2019-07-26
Call You Mine,The Chainsmokers & Bebe Rexha,0.844,-3.364,0.283,115.066,68,2019-07-26
Walk Me Home,P!nk,0.453,-6.119,0.432,88.038,69,2019-07-26
Talk You Out Of It,Florida Georgia Line,0.708,-4.791,0.558,119.964,70,2019-07-26
Look What God Gave Her,Thomas Rhett,0.85,-3.966,0.883,113.0,71,2019-07-26
Trampoline,SHAED,0.459,-5.782,0.498,126.803,72,2019-07-26
BLOW,Ed Sheeran With Chris Stapleton & Bruno Mars,0.796,-5.35,0.596,92.469,73,2019-07-26
Cool,Jonas Brothers,0.598,-5.487,0.62,78.969,75,2019-07-26
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,76,2019-07-26
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,77,2019-07-26
Raised On Country,Chris Young,0.794,-3.224,0.79,148.095,78,2019-07-26
La La Land,Bryce Vine Featuring YG,0.473,-5.122,0.416,97.953,79,2019-07-26
Soltera,"Lunay, Daddy Yankee & Bad Bunny",0.783,-4.271,0.8,92.016,80,2019-07-26
24/7,Meek Mill Featuring Ella Mai,0.711,-5.355,0.368,86.957,81,2019-07-26
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,82,2019-07-26
Tip Of My Tongue,Kenny Chesney,0.559,-5.003,0.491,95.001,83,2019-07-26
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,84,2019-07-26
Before I Let Go,Beyonce,0.842,-5.424,0.435,102.968,85,2019-07-26
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,87,2019-07-26
No Me Conoce,"Jhay Cortez, J Balvin & Bad Bunny",0.789,-3.819,0.583,91.979,88,2019-07-26
Like A Rodeo,Kane Brown,0.661,-6.798,0.425,119.985,90,2019-07-26
I Don't Know About You,Chris Lane,0.81,-5.733,0.712,144.011,91,2019-07-26
Time,NF,0.688,-4.058,0.198,98.049,92,2019-07-26
Tap,NAV Featuring Meek Mill,0.676,-7.033,0.452,85.018,93,2019-07-26
Love Ain't,Eli Young Band,0.851,-4.645,0.727,98.007,94,2019-07-26
Sanguine Paradise,Lil Uzi Vert,0.603,-6.736,0.207,134.972,95,2019-07-26
Southbound,Carrie Underwood,0.884,-4.019,0.721,100.531,96,2019-07-26
Que Pretendes,J Balvin & Bad Bunny,0.791,-4.443,0.939,92.603,97,2019-07-26
Spirit,Beyonce,0.435,-8.096,0.0447,78.797,98,2019-07-26
Best Part Of Me,Ed Sheeran Featuring YEBBA,0.242,-8.367,0.237,81.657,99,2019-07-26
Wake Up,Travis Scott,0.645,-5.116,0.488,149.07,100,2019-07-26
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,0.619,-5.56,0.639,136.041,1,2019-08-02
Bad Guy,Billie Eilish,0.425,-10.965,0.562,135.128,2,2019-08-02
Senorita,Shawn Mendes & Camila Cabello,0.54,-6.039,0.75,116.947,3,2019-08-02
Talk,Khalid,0.4,-8.575,0.346,135.984,4,2019-08-02
Truth Hurts,Lizzo,0.624,-3.046,0.412,158.087,5,2019-08-02
I Don't Care,Ed Sheeran & Justin Bieber,0.688,-4.413,0.812,101.902,6,2019-08-02
Goodbyes,Post Malone Featuring Young Thug,0.653,-3.875,0.163,150.068,7,2019-08-02
Sucker,Jonas Brothers,0.734,-5.065,0.952,137.958,8,2019-08-02
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,0.479,-5.574,0.913,89.911,9,2019-08-02
If I Can't Have You,Shawn Mendes,0.809,-4.198,0.864,123.911,10,2019-08-02
No Guidance,Chris Brown Featuring Drake,0.454,-6.756,0.137,92.932,11,2019-08-02
Suge,DaBaby,0.662,-6.482,0.844,75.445,12,2019-08-02
Money In The Grave,Drake Featuring Rick Ross,0.502,-4.045,0.101,100.541,13,2019-08-02
The Git Up,Blanco Brown,0.678,-8.635,0.811,97.984,14,2019-08-02
You Need To Calm Down,Taylor Swift,0.671,-5.617,0.714,85.026,15,2019-08-02
"Hey Look Ma, I Made It",Panic! At The Disco,0.833,-3.337,0.58,107.936,16,2019-08-02
Dancing With A Stranger,Sam Smith & Normani,0.52,-7.513,0.347,102.998,17,2019-08-02
Wow.,Post Malone,0.539,-7.359,0.388,99.96,18,2019-08-02
Someone You Loved,Lewis Capaldi,0.405,-5.679,0.446,109.891,20,2019-08-02
Without Me,Halsey,0.488,-7.05,0.533,136.041,22,2019-08-02
The London,"Young Thug, J. Cole & Travis Scott",0.586,-6.946,0.179,97.981,23,2019-08-02
Beer Never Broke My Heart,Luke Combs,0.863,-4.483,0.64,77.0,24,2019-08-02
Beautiful People,Ed Sheeran Featuring Khalid,0.648,-8.113,0.548,92.977,25,2019-08-02
Pop Out,Polo G Featuring Lil Tjay,0.639,-7.119,0.261,168.112,26,2019-08-02
Happier,Marshmello & Bastille,0.792,-2.749,0.671,100.015,27,2019-08-02
Panini,Lil Nas X,0.594,-6.146,0.475,153.848,28,2019-08-02
How Do You Sleep?,Sam Smith,0.682,-4.931,0.345,110.567,29,2019-08-02
Speechless,Dan + Shay,0.438,-5.968,0.386,135.929,30,2019-08-02
Sweet But Psycho,Ava Max,0.704,-4.724,0.628,133.002,31,2019-08-02
Never Really Over,Katy Perry,0.882,-4.792,0.385,99.991,32,2019-08-02
7 Rings,Ariana Grande,0.317,-10.732,0.327,140.048,33,2019-08-02
High Hopes,Panic! At The Disco,0.904,-2.729,0.681,82.014,34,2019-08-02
Whiskey Glasses,Morgan Wallen,0.68,-4.58,0.707,149.959,35,2019-08-02
Shotta Flow,NLE Choppa,0.511,-4.768,0.568,120.08,36,2019-08-02
My Type,Saweetie,0.811,-6.294,0.587,105.038,37,2019-08-02
Knockin' Boots,Luke Bryan,0.682,-3.728,0.634,131.983,38,2019-08-02
Rumor,Lee Brice,0.56,-6.857,0.599,140.975,39,2019-08-02
Act Up,City Girls,0.638,-4.713,0.313,97.075,40,2019-08-02
All To Myself,Dan + Shay,0.781,-4.616,0.565,94.975,41,2019-08-02
Baby,Lil Baby & DaBaby,0.662,-6.903,0.389,112.511,42,2019-08-02
Better,Khalid,0.552,-10.278,0.112,97.949,43,2019-08-02
GIRL,Maren Morris,0.793,-3.95,0.447,143.599,44,2019-08-02
Going Bad,Meek Mill Featuring Drake,0.496,-6.365,0.544,86.003,45,2019-08-02
Sicko Mode,Travis Scott,0.73,-3.714,0.446,155.008,46,2019-08-02
Shallow,Lady Gaga & Bradley Cooper,0.385,-6.362,0.323,95.799,47,2019-08-02
Con Calma,Daddy Yankee & Katy Perry Featuring Snow,0.864,-2.852,0.685,93.299,48,2019-08-02
Middle Child,J. Cole,0.364,-11.713,0.463,123.984,49,2019-08-02
Clout,Offset Featuring Cardi B,0.622,-7.384,0.424,140.022,50,2019-08-02
Cash Shit,Megan Thee Stallion Featuring DaBaby,0.635,-4.904,0.549,130.028,51,2019-08-02
China,"Anuel AA, Daddy Yankee, Karol G, Ozuna & J Balvin",0.808,-3.702,0.609,105.027,52,2019-08-02
Worth It,YK Osiris,0.528,-4.082,0.422,123.936,53,2019-08-02
Rearview Town,Jason Aldean,0.85,-4.47,0.338,141.973,54,2019-08-02
Callaita,Bad Bunny & Tainy,0.624,-4.773,0.244,176.169,55,2019-08-02
Go Loko,"YG, Tyga & Jon Z",0.67,-5.188,0.142,100.995,56,2019-08-02
Just Us,DJ Khaled Featuring SZA,0.859,-2.758,0.566,93.132,57,2019-08-02
ME!,Taylor Swift Featuring Brendon Urie,0.83,-4.105,0.728,182.162,58,2019-08-02
Some Of It,Eric Church,0.736,-7.306,0.824,79.843,59,2019-08-02
One Thing Right,Marshmello & Kane Brown,0.529,-7.248,0.598,175.972,60,2019-08-02
Cross Me,Ed Sheeran Featuring Chance The Rapper & PnB Rock,0.787,-6.373,0.607,95.005,61,2019-08-02
Antisocial,Ed Sheeran & Travis Scott,0.823,-5.313,0.91,151.956,62,2019-08-02
Press,Cardi B,0.525,-5.665,0.243,133.983,63,2019-08-02
Easier,5 Seconds Of Summer,0.428,-5.604,0.618,175.813,64,2019-08-02
Talk You Out Of It,Florida Georgia Line,0.708,-4.791,0.558,119.964,65,2019-08-02
Call You Mine,The Chainsmokers & Bebe Rexha,0.844,-3.364,0.283,115.066,66,2019-08-02
Trampoline,SHAED,0.459,-5.782,0.498,126.803,67,2019-08-02
The Ones That Didn't Make It Back Home,Justin Moore,0.784,-4.869,0.468,137.995,68,2019-08-02
The Archer,Taylor Swift,0.574,-9.375,0.166,124.344,69,2019-08-02
Earfquake,"Tyler, The Creator",0.498,-8.866,0.413,79.635,70,2019-08-02
Raised On Country,Chris Young,0.794,-3.224,0.79,148.095,71,2019-08-02
Rodeo,Lil Nas X & Cardi B,0.679,-5.614,0.657,140.081,73,2019-08-02
Soltera,"Lunay, Daddy Yankee & Bad Bunny",0.783,-4.271,0.8,92.016,74,2019-08-02
La La Land,Bryce Vine Featuring YG,0.473,-5.122,0.416,97.953,75,2019-08-02
Lalala,Y2K & bbno$,0.417,-7.864,0.524,129.952,77,2019-08-02
Only Human,Jonas Brothers,0.496,-5.883,0.874,94.01,78,2019-08-02
Otro Trago,"Sech, Darell, Nicky Jam, Ozuna & Anuel AA",0.79,-2.331,0.763,175.988,79,2019-08-02
24/7,Meek Mill Featuring Ella Mai,0.711,-5.355,0.368,86.957,80,2019-08-02
